Node_ID	9301253	cp_level	cp_r_citing_zero	cp_r_citing_nonzero	tr_citing	cp_r_cited_zero	cp_r_cited_nonzero	tr_cited	cp_level_bdid-cit_hepph_cpm_0	cp_r_citing_zero_bdid-cit_hepph_cpm_0	cp_r_citing_nonzero_bdid-cit_hepph_cpm_0	tr_citing_bdid-cit_hepph_cpm_0	cp_r_cited_zero_bdid-cit_hepph_cpm_0	cp_r_cited_nonzero_bdid-cit_hepph_cpm_0	tr_cited_bdid-cit_hepph_cpm_0	11	network_degree	network_indegree	network_outdegree	cluster_degree	cluster_indegree	cluster_outdegree	cp_level_bdid_clustered-cit_hepph_cpm_0	cp_r_citing_zero_bdid_clustered-cit_hepph_cpm_0	cp_r_citing_nonzero_bdid_clustered-cit_hepph_cpm_0	tr_citing_bdid_clustered-cit_hepph_cpm_0	cp_r_cited_zero_bdid_clustered-cit_hepph_cpm_0	cp_r_cited_nonzero_bdid_clustered-cit_hepph_cpm_0	tr_cited_bdid_clustered-cit_hepph_cpm_0	cp_level_bdid-cit_hepph_cpm_0	cp_r_citing_zero_bdid-cit_hepph_cpm_0	cp_r_citing_nonzero_bdid-cit_hepph_cpm_0	tr_citing_bdid-cit_hepph_cpm_0	cp_r_cited_zero_bdid-cit_hepph_cpm_0	cp_r_cited_nonzero_bdid-cit_hepph_cpm_0	tr_cited_bdid-cit_hepph_cpm_0	100	network_degree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	network_indegree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	network_outdegree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	cluster_degree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	cluster_indegree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	cluster_outdegree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	cp_level_bdid_clustered-cit_hepph_cpm_0	cp_r_citing_zero_bdid_clustered-cit_hepph_cpm_0	cp_r_citing_nonzero_bdid_clustered-cit_hepph_cpm_0	tr_citing_bdid_clustered-cit_hepph_cpm_0	cp_r_cited_zero_bdid_clustered-cit_hepph_cpm_0	cp_r_cited_nonzero_bdid_clustered-cit_hepph_cpm_0	tr_cited_bdid_clustered-cit_hepph_cpm_0	cp_level_bdid-cit_hepph_cpm_0	cp_r_citing_zero_bdid-cit_hepph_cpm_0	cp_r_citing_nonzero_bdid-cit_hepph_cpm_0	tr_citing_bdid-cit_hepph_cpm_0	cp_r_cited_zero_bdid-cit_hepph_cpm_0	cp_r_cited_nonzero_bdid-cit_hepph_cpm_0	tr_cited_bdid-cit_hepph_cpm_0	297	network_degree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	network_indegree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	network_outdegree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	cluster_degree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	cluster_indegree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	cluster_outdegree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	cp_level_bdid_clustered-cit_hepph_modularity	cp_r_citing_zero_bdid_clustered-cit_hepph_modularity	cp_r_citing_nonzero_bdid_clustered-cit_hepph_modularity	tr_citing_bdid_clustered-cit_hepph_modularity	cp_r_cited_zero_bdid_clustered-cit_hepph_modularity	cp_r_cited_nonzero_bdid_clustered-cit_hepph_modularity	tr_cited_bdid_clustered-cit_hepph_modularity	cp_level_bdid-cit_hepph_modularity	cp_r_citing_zero_bdid-cit_hepph_modularity	cp_r_citing_nonzero_bdid-cit_hepph_modularity	tr_citing_bdid-cit_hepph_modularity	cp_r_cited_zero_bdid-cit_hepph_modularity	cp_r_cited_nonzero_bdid-cit_hepph_modularity	tr_cited_bdid-cit_hepph_modularity	6	network_degree_degstats-cit_hepph_cleaned-cit_hepph_modularity	network_indegree_degstats-cit_hepph_cleaned-cit_hepph_modularity	network_outdegree_degstats-cit_hepph_cleaned-cit_hepph_modularity	cluster_degree_degstats-cit_hepph_cleaned-cit_hepph_modularity	cluster_indegree_degstats-cit_hepph_cleaned-cit_hepph_modularity	cluster_outdegree_degstats-cit_hepph_cleaned-cit_hepph_modularity
9406308		1.0	1.0	0.0	0.0	1.0	0.0	0.0	5	4	1	1	5	0	0	266.0	5	5	0	1.0	1.0	0.0	2.0	2.0	0.0	0.0	2.0	0.0	0.0	5	4	1	1	5	0	0	544.0	5	5	0	2.0	2.0	0.0	2.0	2.0	0.0	0.0	2.0	0.0	0.0	5	4	1	1	5	0	0	1972.0	5	5	0	2.0	2.0	0.0	3	3	0	0	3	0	0	5	4	1	1	5	0	0	3.0	5	5	0	3	3	0
9406309	9207234.0								0	0	0	0	0	0	0	1174.0	1	0	1											0	0	0	0	0	0	0	2008.0	1	0	1											0	0	0	0	0	0	0	4845.0	1	0	1				0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	1	0	1	1	0	1
9406310	9304316.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1	1	0	0	0	1	1	6.0	2	1	1	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1	1	0	0	0	1	1	305.0	2	1	1	2.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1	1	0	0	0	1	1	1253.0	2	1	1	1.0	1.0	0.0	1	1	0	0	0	1	1	1	1	0	0	0	1	1	5.0	2	1	1	2	1	1
9406311	206003.0	10.0	5.0	5.0	7.0	4.0	6.0	15.0	18	12	6	8	9	9	21	11.0	24	18	6	15.0	10.0	5.0	7.0	4.0	3.0	3.0	1.0	6.0	16.0	18	12	6	8	9	9	21	116.0	24	18	6	12.0	7.0	5.0	6.0	4.0	2.0	2.0	0.0	6.0	12.0	18	12	6	8	9	9	21	635.0	24	18	6	9.0	6.0	3.0	10	5	5	7	4	6	15	18	12	6	8	9	9	21	6.0	24	18	6	15	10	5
9406312		9.0	2.0	7.0	19.0	9.0	0.0	0.0	9	2	7	19	9	0	0	40.0	9	9	0	9.0	9.0	0.0	9.0	2.0	7.0	19.0	9.0	0.0	0.0	9	2	7	19	9	0	0	180.0	9	9	0	9.0	9.0	0.0	9.0	2.0	7.0	19.0	9.0	0.0	0.0	9	2	7	19	9	0	0	470.0	9	9	0	9.0	9.0	0.0	9	2	7	19	9	0	0	9	2	7	19	9	0	0	12.0	9	9	0	9	9	0
9406313	9205210.0	6.0	3.0	3.0	3.0	4.0	2.0	2.0	6	3	3	3	4	2	2	1.0	7	6	1	7.0	6.0	1.0	6.0	3.0	3.0	3.0	4.0	2.0	2.0	6	3	3	3	4	2	2	58.0	7	6	1	7.0	6.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	6	3	3	3	4	2	2	1551.0	7	6	1	1.0	1.0	0.0	6	3	3	3	4	2	2	6	3	3	3	4	2	2	2.0	7	6	1	7	6	1
9406314	9203223.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0.0	9	0	9	9.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	75.0	9	0	9	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	94.0	9	0	9	5.0	0.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	9	0	9	8	0	8
9406315	9302225.0	60.0	24.0	36.0	97.0	40.0	20.0	24.0	244	79	165	458	185	59	69	3.0	251	244	7	63.0	60.0	3.0	33.0	5.0	28.0	74.0	17.0	16.0	19.0	244	79	165	458	185	59	69	16.0	251	244	7	35.0	33.0	2.0	11.0	3.0	8.0	19.0	8.0	3.0	3.0	244	79	165	458	185	59	69	411.0	251	244	7	12.0	11.0	1.0	113	38	75	225	73	40	50	244	79	165	458	185	59	69	1.0	251	244	7	120	113	7
9406316	9212229.0	17.0	6.0	11.0	37.0	3.0	14.0	24.0	20	7	13	44	4	16	26	12.0	24	20	4	21.0	17.0	4.0	15.0	5.0	10.0	34.0	2.0	13.0	22.0	20	7	13	44	4	16	26	35.0	24	20	4	19.0	15.0	4.0	7.0	2.0	5.0	17.0	3.0	4.0	4.0	20	7	13	44	4	16	26	85.0	24	20	4	8.0	7.0	1.0	19	6	13	44	3	16	24	20	7	13	44	4	16	26	0.0	24	20	4	22	19	3
9406317	9306306.0	14.0	3.0	11.0	27.0	2.0	12.0	12.0	16	4	12	29	3	13	13	12.0	17	16	1	15.0	14.0	1.0	9.0	3.0	6.0	10.0	0.0	9.0	9.0	16	4	12	29	3	13	13	35.0	17	16	1	10.0	9.0	1.0	7.0	2.0	5.0	11.0	0.0	7.0	7.0	16	4	12	29	3	13	13	566.0	17	16	1	8.0	7.0	1.0	16	4	12	29	3	13	13	16	4	12	29	3	13	13	0.0	17	16	1	17	16	1
9406318	9405343.0	26.0	2.0	24.0	119.0	9.0	17.0	17.0	26	2	24	119	9	17	17	6.0	27	26	1	27.0	26.0	1.0	23.0	2.0	21.0	105.0	8.0	15.0	15.0	26	2	24	119	9	17	17	38.0	27	26	1	24.0	23.0	1.0	17.0	2.0	15.0	79.0	4.0	13.0	13.0	26	2	24	119	9	17	17	33.0	27	26	1	18.0	17.0	1.0	26	2	24	119	9	17	17	26	2	24	119	9	17	17	5.0	27	26	1	27	26	1
9406319	9207247.0	103.0	5.0	98.0	564.0	103.0	0.0	0.0	108	6	102	584	107	1	1	8.0	110	108	2	104.0	103.0	1.0	83.0	5.0	78.0	459.0	83.0	0.0	0.0	108	6	102	584	107	1	1	42.0	110	108	2	84.0	83.0	1.0	35.0	5.0	30.0	192.0	35.0	0.0	0.0	108	6	102	584	107	1	1	68.0	110	108	2	35.0	35.0	0.0	101	5	96	559	101	0	0	108	6	102	584	107	1	1	5.0	110	108	2	102	101	1
9406320	9203225.0	35.0	10.0	25.0	62.0	11.0	24.0	57.0	38	11	27	65	13	25	59	1.0	45	38	7	42.0	35.0	7.0	30.0	9.0	21.0	54.0	7.0	23.0	57.0	38	11	27	65	13	25	59	29.0	45	38	7	37.0	30.0	7.0	14.0	5.0	9.0	25.0	3.0	11.0	39.0	38	11	27	65	13	25	59	67.0	45	38	7	20.0	14.0	6.0	36	11	25	62	11	25	59	38	11	27	65	13	25	59	2.0	45	38	7	43	36	7
9406321	9309266.0	5.0	3.0	2.0	5.0	4.0	1.0	2.0	5	3	2	5	4	1	2	19.0	7	5	2	7.0	5.0	2.0	5.0	3.0	2.0	5.0	4.0	1.0	2.0	5	3	2	5	4	1	2	36.0	7	5	2	7.0	5.0	2.0	5.0	3.0	2.0	5.0	4.0	1.0	2.0	5	3	2	5	4	1	2	84.0	7	5	2	7.0	5.0	2.0	5	3	2	5	4	1	2	5	3	2	5	4	1	2	11.0	7	5	2	7	5	2
9406322	9203203.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	1	1	0	0	0	1	2	9.0	4	1	3	3.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	1	1	0	0	0	1	2	114.0	4	1	3	3.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	1	1	0	0	0	1	2	1243.0	4	1	3	3.0	1.0	2.0	1	1	0	0	0	1	1	1	1	0	0	0	1	2	5.0	4	1	3	3	1	2
9406323	9403353.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	28.0	1	0	1	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	149.0	1	0	1	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	1642.0	1	0	1	1.0	0.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.0	1	0	1	1	0	1
9406324	9304240.0	7.0	4.0	3.0	5.0	0.0	7.0	11.0	8	4	4	6	0	8	12	12.0	11	8	3	10.0	7.0	3.0	6.0	4.0	2.0	3.0	0.0	6.0	10.0	8	4	4	6	0	8	12	35.0	11	8	3	9.0	6.0	3.0	3.0	2.0	1.0	1.0	0.0	3.0	4.0	8	4	4	6	0	8	12	640.0	11	8	3	5.0	3.0	2.0	7	4	3	5	0	7	10	8	4	4	6	0	8	12	0.0	11	8	3	9	7	2
9406325	9209205.0	2.0	2.0	0.0	0.0	1.0	1.0	1.0	2	2	0	0	1	1	1	4.0	5	2	3	4.0	2.0	2.0								2	2	0	0	1	1	1	1090.0	5	2	3				1.0	1.0	0.0	0.0	1.0	0.0	0.0	2	2	0	0	1	1	1	1098.0	5	2	3	1.0	1.0	0.0	2	2	0	0	1	1	1	2	2	0	0	1	1	1	1.0	5	2	3	5	2	3
9406326	9302293.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	21.0	2	0	2	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	433.0	2	0	2	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	1151.0	2	0	2	1.0	0.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0	2	0	2	2	0	2
9406327	9301211.0								0	0	0	0	0	0	0	364.0	1	0	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	242.0	1	0	1	1.0	0.0	1.0								0	0	0	0	0	0	0	4960.0	1	0	1				0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	1	0	1	1	0	1
9406328	9204234.0	24.0	8.0	16.0	32.0	3.0	21.0	29.0	36	11	25	52	8	28	50	2.0	44	36	8	30.0	24.0	6.0	10.0	5.0	5.0	6.0	2.0	8.0	18.0	36	11	25	52	8	28	50	10.0	44	36	8	15.0	10.0	5.0	10.0	2.0	8.0	16.0	0.0	10.0	13.0	36	11	25	52	8	28	50	319.0	44	36	8	13.0	10.0	3.0	17	6	11	21	9	8	18	36	11	25	52	8	28	50	4.0	44	36	8	22	17	5
9406329	9204238.0	7.0	3.0	4.0	7.0	7.0	0.0	0.0	19	9	10	18	19	0	0	10.0	20	19	1	8.0	7.0	1.0	6.0	2.0	4.0	7.0	6.0	0.0	0.0	19	9	10	18	19	0	0	24.0	20	19	1	6.0	6.0	0.0	4.0	4.0	0.0	0.0	4.0	0.0	0.0	19	9	10	18	19	0	0	1913.0	20	19	1	4.0	4.0	0.0	13	6	7	12	13	0	0	19	9	10	18	19	0	0	8.0	20	19	1	13	13	0
9406330	9305287.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	2	2	0	0	0	2	2	12.0	4	2	2	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	2	0	0	0	2	2	190.0	4	2	2	2.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	2	2	0	0	0	2	2	530.0	4	2	2	3.0	1.0	2.0	1	1	0	0	0	1	1	2	2	0	0	0	2	2	0.0	4	2	2	3	1	2
9406331	9304239.0	3.0	2.0	1.0	1.0	2.0	1.0	1.0	3	2	1	1	2	1	1	12.0	5	3	2	5.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	2	1	1	2	1	1	163.0	5	3	2	2.0	0.0	2.0	2.0	1.0	1.0	1.0	2.0	0.0	0.0	3	2	1	1	2	1	1	1240.0	5	3	2	2.0	2.0	0.0	3	2	1	1	2	1	1	3	2	1	1	2	1	1	0.0	5	3	2	5	3	2
9406332		5.0	2.0	3.0	4.0	5.0	0.0	0.0	11	3	8	17	11	0	0	16.0	11	11	0	5.0	5.0	0.0	5.0	2.0	3.0	4.0	5.0	0.0	0.0	11	3	8	17	11	0	0	84.0	11	11	0	5.0	5.0	0.0	3.0	2.0	1.0	1.0	3.0	0.0	0.0	11	3	8	17	11	0	0	1392.0	11	11	0	3.0	3.0	0.0	5	1	4	9	5	0	0	11	3	8	17	11	0	0	1.0	11	11	0	5	5	0
9406333	9203220.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0.0	19	0	19	11.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	10.0	19	0	19	15.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	212.0	19	0	19	7.0	0.0	7.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	19	0	19	15	0	15
9406334	9305267.0	11.0	5.0	6.0	9.0	7.0	4.0	4.0	11	5	6	9	7	4	4	1.0	12	11	1	12.0	11.0	1.0	4.0	3.0	1.0	1.0	4.0	0.0	0.0	11	5	6	9	7	4	4	179.0	12	11	1	4.0	4.0	0.0	3.0	2.0	1.0	1.0	3.0	0.0	0.0	11	5	6	9	7	4	4	1640.0	12	11	1	3.0	3.0	0.0	11	5	6	9	7	4	4	11	5	6	9	7	4	4	2.0	12	11	1	12	11	1
9406336	9801208.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	14.0	2	0	2	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	102.0	2	0	2	2.0	0.0	2.0								0	0	0	0	0	0	0	4785.0	2	0	2				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	2	0	2	2	0	2
9406337	9210242.0	14.0	7.0	7.0	19.0	10.0	4.0	7.0	18	10	8	21	14	4	7	0.0	21	18	3	17.0	14.0	3.0	9.0	4.0	5.0	15.0	6.0	3.0	3.0	18	10	8	21	14	4	7	4.0	21	18	3	10.0	9.0	1.0	5.0	3.0	2.0	3.0	5.0	0.0	0.0	18	10	8	21	14	4	7	370.0	21	18	3	5.0	5.0	0.0	14	8	6	17	14	0	0	18	10	8	21	14	4	7	0.0	21	18	3	14	14	0
9406338	9207235.0	5.0	2.0	3.0	6.0	0.0	5.0	8.0	8	4	4	7	2	6	16	20.0	18	8	10	8.0	5.0	3.0	5.0	2.0	3.0	6.0	0.0	5.0	8.0	8	4	4	7	2	6	16	124.0	18	8	10	8.0	5.0	3.0	4.0	2.0	2.0	5.0	0.0	4.0	7.0	8	4	4	7	2	6	16	151.0	18	8	10	6.0	4.0	2.0	5	2	3	6	0	5	10	8	4	4	7	2	6	16	6.0	18	8	10	9	5	4
9406339	9204238.0	49.0	9.0	40.0	213.0	7.0	42.0	59.0	61	15	46	249	9	52	74	10.0	65	61	4	52.0	49.0	3.0	42.0	7.0	35.0	198.0	6.0	36.0	51.0	61	15	46	249	9	52	74	49.0	65	61	4	45.0	42.0	3.0	26.0	2.0	24.0	133.0	1.0	25.0	33.0	61	15	46	249	9	52	74	76.0	65	61	4	28.0	26.0	2.0	45	8	37	200	6	39	56	61	15	46	249	9	52	74	12.0	65	61	4	48	45	3
9406340		9.0	5.0	4.0	5.0	9.0	0.0	0.0	9	5	4	5	9	0	0	12.0	9	9	0	9.0	9.0	0.0	9.0	5.0	4.0	5.0	9.0	0.0	0.0	9	5	4	5	9	0	0	30.0	9	9	0	9.0	9.0	0.0	2.0	1.0	1.0	1.0	2.0	0.0	0.0	9	5	4	5	9	0	0	2103.0	9	9	0	2.0	2.0	0.0	9	5	4	5	9	0	0	9	5	4	5	9	0	0	0.0	9	9	0	9	9	0
9406341	9305267.0	2.0	2.0	0.0	0.0	1.0	1.0	1.0	2	2	0	0	1	1	1	1.0	4	2	2	4.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	2	0	0	1	1	1	179.0	4	2	2	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	2	0	0	1	1	1	1640.0	4	2	2	1.0	0.0	1.0	2	2	0	0	1	1	1	2	2	0	0	1	1	1	2.0	4	2	2	4	2	2
9406342		4.0	1.0	3.0	3.0	4.0	0.0	0.0	4	1	3	3	4	0	0	10.0	4	4	0	4.0	4.0	0.0	4.0	1.0	3.0	3.0	4.0	0.0	0.0	4	1	3	3	4	0	0	380.0	4	4	0	4.0	4.0	0.0	4.0	1.0	3.0	3.0	4.0	0.0	0.0	4	1	3	3	4	0	0	905.0	4	4	0	4.0	4.0	0.0	4	1	3	3	4	0	0	4	1	3	3	4	0	0	8.0	4	4	0	4	4	0
9406343	9203203.0	5.0	2.0	3.0	5.0	3.0	2.0	2.0	6	2	4	6	4	2	2	6.0	7	6	1	6.0	5.0	1.0	5.0	2.0	3.0	5.0	3.0	2.0	2.0	6	2	4	6	4	2	2	15.0	7	6	1	6.0	5.0	1.0	2.0	1.0	1.0	1.0	2.0	0.0	0.0	6	2	4	6	4	2	2	412.0	7	6	1	2.0	2.0	0.0	6	2	4	6	4	2	2	6	2	4	6	4	2	2	5.0	7	6	1	7	6	1
9406344	9204204.0	2.0	2.0	0.0	0.0	0.0	2.0	4.0	3	3	0	0	0	3	6	9.0	7	3	4	6.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	3	0	0	0	3	6	26.0	7	3	4	4.0	0.0	4.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	3	3	0	0	0	3	6	543.0	7	3	4	3.0	1.0	2.0	3	3	0	0	0	3	6	3	3	0	0	0	3	6	0.0	7	3	4	7	3	4
9406345	9203201.0	42.0	9.0	33.0	167.0	2.0	40.0	99.0	43	10	33	167	2	41	100	6.0	51	43	8	50.0	42.0	8.0	36.0	6.0	30.0	158.0	2.0	34.0	93.0	43	10	33	167	2	41	100	15.0	51	43	8	44.0	36.0	8.0	26.0	4.0	22.0	121.0	2.0	24.0	65.0	43	10	33	167	2	41	100	7.0	51	43	8	32.0	26.0	6.0	42	9	33	167	2	40	99	43	10	33	167	2	41	100	5.0	51	43	8	50	42	8
9406346	9211256.0	27.0	8.0	19.0	60.0	5.0	22.0	65.0	30	8	22	72	5	25	86	0.0	39	30	9	33.0	27.0	6.0	13.0	3.0	10.0	30.0	9.0	4.0	4.0	30	8	22	72	5	25	86	18.0	39	30	9	14.0	13.0	1.0	9.0	3.0	6.0	16.0	0.0	9.0	40.0	30	8	22	72	5	25	86	94.0	39	30	9	14.0	9.0	5.0	25	8	17	54	5	20	57	30	8	22	72	5	25	86	4.0	39	30	9	31	25	6
9406347		10.0	5.0	5.0	8.0	10.0	0.0	0.0	13	6	7	15	13	0	0	19.0	13	13	0	10.0	10.0	0.0	13.0	6.0	7.0	15.0	13.0	0.0	0.0	13	6	7	15	13	0	0	206.0	13	13	0	13.0	13.0	0.0	9.0	2.0	7.0	15.0	9.0	0.0	0.0	13	6	7	15	13	0	0	573.0	13	13	0	9.0	9.0	0.0	8	5	3	7	8	0	0	13	6	7	15	13	0	0	3.0	13	13	0	8	8	0
9406348									1	1	0	0	1	0	0	1220.0	1	1	0											1	1	0	0	1	0	0	1458.0	1	1	0				1.0	1.0	0.0	0.0	1.0	0.0	0.0	1	1	0	0	1	0	0	1310.0	1	1	0	1.0	1.0	0.0	1	1	0	0	1	0	0	1	1	0	0	1	0	0	2.0	1	1	0	1	1	0
9406349	9305212.0	5.0	1.0	4.0	5.0	0.0	5.0	7.0	5	1	4	5	0	5	7	48.0	7	5	2	7.0	5.0	2.0	5.0	1.0	4.0	5.0	0.0	5.0	7.0	5	1	4	5	0	5	7	284.0	7	5	2	7.0	5.0	2.0	5.0	1.0	4.0	5.0	0.0	5.0	7.0	5	1	4	5	0	5	7	622.0	7	5	2	7.0	5.0	2.0	5	1	4	5	0	5	7	5	1	4	5	0	5	7	0.0	7	5	2	7	5	2
9406350	9305319.0	26.0	5.0	21.0	66.0	13.0	13.0	14.0	30	5	25	72	16	14	16	5.0	35	30	5	30.0	26.0	4.0	23.0	5.0	18.0	60.0	11.0	12.0	12.0	30	5	25	72	16	14	16	14.0	35	30	5	24.0	23.0	1.0	10.0	3.0	7.0	13.0	10.0	0.0	0.0	30	5	25	72	16	14	16	196.0	35	30	5	10.0	10.0	0.0	27	5	22	67	14	13	14	30	5	25	72	16	14	16	7.0	35	30	5	31	27	4
9406351	9209232.0	18.0	4.0	14.0	30.0	13.0	5.0	5.0	18	4	14	30	13	5	5	2.0	20	18	2	19.0	18.0	1.0	14.0	6.0	8.0	17.0	9.0	5.0	5.0	18	4	14	30	13	5	5	3.0	20	18	2	15.0	14.0	1.0	5.0	1.0	4.0	7.0	5.0	0.0	0.0	18	4	14	30	13	5	5	797.0	20	18	2	5.0	5.0	0.0	18	4	14	30	13	5	5	18	4	14	30	13	5	5	3.0	20	18	2	19	18	1
9406353	9207251.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	16.0	1	0	1	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	417.0	1	0	1	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	1900.0	1	0	1	1.0	0.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0	1	0	1	1	0	1
9406354	9208242.0	19.0	3.0	16.0	43.0	4.0	15.0	34.0	23	4	19	48	5	18	38	19.0	26	23	3	22.0	19.0	3.0	12.0	1.0	11.0	31.0	0.0	12.0	28.0	23	4	19	48	5	18	38	36.0	26	23	3	15.0	12.0	3.0	12.0	2.0	10.0	21.0	0.0	12.0	28.0	23	4	19	48	5	18	38	84.0	26	23	3	15.0	12.0	3.0	18	2	16	42	4	14	31	23	4	19	48	5	18	38	11.0	26	23	3	21	18	3
9406355	9203203.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0	1	0	0	24.0	4	1	3	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0	1	0	0	96.0	4	1	3	1.0	0.0	1.0								1	1	0	0	1	0	0	4263.0	4	1	3				1	1	0	0	1	0	0	1	1	0	0	1	0	0	5.0	4	1	3	4	1	3
9406356		2.0	1.0	1.0	1.0	2.0	0.0	0.0	2	1	1	1	2	0	0	6.0	2	2	0	2.0	2.0	0.0								2	1	1	1	2	0	0	1580.0	2	2	0				1.0	1.0	0.0	0.0	1.0	0.0	0.0	2	1	1	1	2	0	0	1910.0	2	2	0	1.0	1.0	0.0	2	1	1	1	2	0	0	2	1	1	1	2	0	0	5.0	2	2	0	2	2	0
9406357	9210235.0	15.0	4.0	11.0	31.0	15.0	0.0	0.0	18	7	11	31	18	0	0	0.0	25	18	7	22.0	15.0	7.0	13.0	4.0	9.0	29.0	13.0	0.0	0.0	18	7	11	31	18	0	0	4.0	25	18	7	14.0	13.0	1.0	6.0	2.0	4.0	8.0	6.0	0.0	0.0	18	7	11	31	18	0	0	421.0	25	18	7	6.0	6.0	0.0	15	4	11	31	15	0	0	18	7	11	31	18	0	0	0.0	25	18	7	16	15	1
9406358	9307278.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	27.0	1	0	1	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	159.0	1	0	1	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	1341.0	1	0	1	1.0	0.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	1	0	1	1	0	1
9406359	9209239.0	32.0	12.0	20.0	72.0	20.0	12.0	16.0	63	15	48	214	42	21	28	1.0	78	63	15	46.0	32.0	14.0	33.0	8.0	25.0	97.0	27.0	6.0	7.0	63	15	48	214	42	21	28	78.0	78	63	15	36.0	33.0	3.0	16.0	1.0	15.0	53.0	16.0	0.0	0.0	63	15	48	214	42	21	28	185.0	78	63	15	16.0	16.0	0.0	38	12	26	96	23	15	22	63	15	48	214	42	21	28	2.0	78	63	15	52	38	14
